[2026-02-10T20:32:30.305+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-02-10T20:32:55.529+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143740035030.parquet -> /tmp/minio_downloads/transactions_143740035030.parquet
[2026-02-10T20:32:55.567+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143740133835.parquet -> /tmp/minio_downloads/transactions_143740133835.parquet
[2026-02-10T20:32:55.598+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143740445489.parquet -> /tmp/minio_downloads/transactions_143740445489.parquet
[2026-02-10T20:32:55.627+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143740559037.parquet -> /tmp/minio_downloads/transactions_143740559037.parquet
[2026-02-10T20:32:55.663+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143740661624.parquet -> /tmp/minio_downloads/transactions_143740661624.parquet
[2026-02-10T20:32:55.693+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143740762220.parquet -> /tmp/minio_downloads/transactions_143740762220.parquet
[2026-02-10T20:32:55.725+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143740854536.parquet -> /tmp/minio_downloads/transactions_143740854536.parquet
[2026-02-10T20:32:55.756+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143740965115.parquet -> /tmp/minio_downloads/transactions_143740965115.parquet
[2026-02-10T20:32:55.790+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143741269721.parquet -> /tmp/minio_downloads/transactions_143741269721.parquet
[2026-02-10T20:32:55.829+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143741380937.parquet -> /tmp/minio_downloads/transactions_143741380937.parquet
[2026-02-10T20:32:55.866+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143741481584.parquet -> /tmp/minio_downloads/transactions_143741481584.parquet
[2026-02-10T20:32:55.898+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143741623559.parquet -> /tmp/minio_downloads/transactions_143741623559.parquet
[2026-02-10T20:32:55.931+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143741785472.parquet -> /tmp/minio_downloads/transactions_143741785472.parquet
[2026-02-10T20:32:55.966+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143741920723.parquet -> /tmp/minio_downloads/transactions_143741920723.parquet
[2026-02-10T20:32:55.998+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143742026476.parquet -> /tmp/minio_downloads/transactions_143742026476.parquet
[2026-02-10T20:32:56.038+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143742340442.parquet -> /tmp/minio_downloads/transactions_143742340442.parquet
[2026-02-10T20:32:56.083+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143742454820.parquet -> /tmp/minio_downloads/transactions_143742454820.parquet
[2026-02-10T20:32:56.119+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143742560953.parquet -> /tmp/minio_downloads/transactions_143742560953.parquet
[2026-02-10T20:32:56.146+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143742675330.parquet -> /tmp/minio_downloads/transactions_143742675330.parquet
[2026-02-10T20:32:56.183+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143742782120.parquet -> /tmp/minio_downloads/transactions_143742782120.parquet
[2026-02-10T20:32:56.227+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143742899782.parquet -> /tmp/minio_downloads/transactions_143742899782.parquet
[2026-02-10T20:32:56.271+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143743198239.parquet -> /tmp/minio_downloads/transactions_143743198239.parquet
[2026-02-10T20:32:56.313+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143743307657.parquet -> /tmp/minio_downloads/transactions_143743307657.parquet
[2026-02-10T20:32:56.358+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143743426274.parquet -> /tmp/minio_downloads/transactions_143743426274.parquet
[2026-02-10T20:32:56.393+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143743526683.parquet -> /tmp/minio_downloads/transactions_143743526683.parquet
[2026-02-10T20:32:56.428+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143743623826.parquet -> /tmp/minio_downloads/transactions_143743623826.parquet
[2026-02-10T20:32:56.460+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143743730329.parquet -> /tmp/minio_downloads/transactions_143743730329.parquet
[2026-02-10T20:32:56.495+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143743847248.parquet -> /tmp/minio_downloads/transactions_143743847248.parquet
[2026-02-10T20:32:56.530+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143744150738.parquet -> /tmp/minio_downloads/transactions_143744150738.parquet
[2026-02-10T20:32:56.565+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143744267828.parquet -> /tmp/minio_downloads/transactions_143744267828.parquet
[2026-02-10T20:32:56.598+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143744374772.parquet -> /tmp/minio_downloads/transactions_143744374772.parquet
[2026-02-10T20:32:56.628+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143744484334.parquet -> /tmp/minio_downloads/transactions_143744484334.parquet
[2026-02-10T20:32:56.665+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143744585905.parquet -> /tmp/minio_downloads/transactions_143744585905.parquet
[2026-02-10T20:32:56.695+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143744698651.parquet -> /tmp/minio_downloads/transactions_143744698651.parquet
[2026-02-10T20:32:56.729+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143745030732.parquet -> /tmp/minio_downloads/transactions_143745030732.parquet
[2026-02-10T20:32:56.768+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143745129111.parquet -> /tmp/minio_downloads/transactions_143745129111.parquet
[2026-02-10T20:32:56.798+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143745291203.parquet -> /tmp/minio_downloads/transactions_143745291203.parquet
[2026-02-10T20:32:56.829+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143745393220.parquet -> /tmp/minio_downloads/transactions_143745393220.parquet
[2026-02-10T20:32:56.862+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143745500438.parquet -> /tmp/minio_downloads/transactions_143745500438.parquet
[2026-02-10T20:32:56.898+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143745606835.parquet -> /tmp/minio_downloads/transactions_143745606835.parquet
[2026-02-10T20:32:56.925+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143745919700.parquet -> /tmp/minio_downloads/transactions_143745919700.parquet
[2026-02-10T20:32:56.957+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143746024251.parquet -> /tmp/minio_downloads/transactions_143746024251.parquet
[2026-02-10T20:32:56.990+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143746132694.parquet -> /tmp/minio_downloads/transactions_143746132694.parquet
[2026-02-10T20:32:57.030+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143746238116.parquet -> /tmp/minio_downloads/transactions_143746238116.parquet
[2026-02-10T20:32:57.063+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143746357066.parquet -> /tmp/minio_downloads/transactions_143746357066.parquet
[2026-02-10T20:32:57.100+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143746452447.parquet -> /tmp/minio_downloads/transactions_143746452447.parquet
[2026-02-10T20:32:57.133+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143746540844.parquet -> /tmp/minio_downloads/transactions_143746540844.parquet
[2026-02-10T20:32:57.166+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143746822108.parquet -> /tmp/minio_downloads/transactions_143746822108.parquet
[2026-02-10T20:32:57.203+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143746915692.parquet -> /tmp/minio_downloads/transactions_143746915692.parquet
[2026-02-10T20:32:57.240+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143747020875.parquet -> /tmp/minio_downloads/transactions_143747020875.parquet
[2026-02-10T20:32:57.278+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143747177688.parquet -> /tmp/minio_downloads/transactions_143747177688.parquet
[2026-02-10T20:32:57.320+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143747286201.parquet -> /tmp/minio_downloads/transactions_143747286201.parquet
[2026-02-10T20:32:57.360+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143747390595.parquet -> /tmp/minio_downloads/transactions_143747390595.parquet
[2026-02-10T20:32:57.399+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143747705447.parquet -> /tmp/minio_downloads/transactions_143747705447.parquet
[2026-02-10T20:32:57.438+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143747808510.parquet -> /tmp/minio_downloads/transactions_143747808510.parquet
[2026-02-10T20:32:57.480+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143747914694.parquet -> /tmp/minio_downloads/transactions_143747914694.parquet
[2026-02-10T20:32:57.513+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143748011166.parquet -> /tmp/minio_downloads/transactions_143748011166.parquet
[2026-02-10T20:32:57.550+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143748106225.parquet -> /tmp/minio_downloads/transactions_143748106225.parquet
[2026-02-10T20:32:57.603+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143748216651.parquet -> /tmp/minio_downloads/transactions_143748216651.parquet
[2026-02-10T20:32:57.632+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143748331477.parquet -> /tmp/minio_downloads/transactions_143748331477.parquet
[2026-02-10T20:32:57.663+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143748681404.parquet -> /tmp/minio_downloads/transactions_143748681404.parquet
[2026-02-10T20:32:57.689+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143748809747.parquet -> /tmp/minio_downloads/transactions_143748809747.parquet
[2026-02-10T20:32:57.712+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143748915469.parquet -> /tmp/minio_downloads/transactions_143748915469.parquet
[2026-02-10T20:32:57.749+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143749024381.parquet -> /tmp/minio_downloads/transactions_143749024381.parquet
[2026-02-10T20:32:57.782+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143749126018.parquet -> /tmp/minio_downloads/transactions_143749126018.parquet
[2026-02-10T20:32:57.812+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143749222333.parquet -> /tmp/minio_downloads/transactions_143749222333.parquet
[2026-02-10T20:32:57.838+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143749522111.parquet -> /tmp/minio_downloads/transactions_143749522111.parquet
[2026-02-10T20:32:57.869+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143749660383.parquet -> /tmp/minio_downloads/transactions_143749660383.parquet
[2026-02-10T20:32:57.894+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143749812894.parquet -> /tmp/minio_downloads/transactions_143749812894.parquet
[2026-02-10T20:32:57.925+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143749916671.parquet -> /tmp/minio_downloads/transactions_143749916671.parquet
[2026-02-10T20:32:57.951+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143750010893.parquet -> /tmp/minio_downloads/transactions_143750010893.parquet
[2026-02-10T20:32:57.975+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143750105232.parquet -> /tmp/minio_downloads/transactions_143750105232.parquet
[2026-02-10T20:32:57.997+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143750398941.parquet -> /tmp/minio_downloads/transactions_143750398941.parquet
[2026-02-10T20:32:58.019+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143750532529.parquet -> /tmp/minio_downloads/transactions_143750532529.parquet
[2026-02-10T20:32:58.043+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143750646387.parquet -> /tmp/minio_downloads/transactions_143750646387.parquet
[2026-02-10T20:32:58.063+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143750761234.parquet -> /tmp/minio_downloads/transactions_143750761234.parquet
[2026-02-10T20:32:58.084+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143750878718.parquet -> /tmp/minio_downloads/transactions_143750878718.parquet
[2026-02-10T20:32:58.106+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143750980930.parquet -> /tmp/minio_downloads/transactions_143750980930.parquet
[2026-02-10T20:32:58.128+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143751083284.parquet -> /tmp/minio_downloads/transactions_143751083284.parquet
[2026-02-10T20:32:58.149+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143751427969.parquet -> /tmp/minio_downloads/transactions_143751427969.parquet
[2026-02-10T20:32:58.171+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143751583960.parquet -> /tmp/minio_downloads/transactions_143751583960.parquet
[2026-02-10T20:32:58.192+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143751701694.parquet -> /tmp/minio_downloads/transactions_143751701694.parquet
[2026-02-10T20:32:58.215+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143751808255.parquet -> /tmp/minio_downloads/transactions_143751808255.parquet
[2026-02-10T20:32:58.242+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143751948744.parquet -> /tmp/minio_downloads/transactions_143751948744.parquet
[2026-02-10T20:32:58.268+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143752206212.parquet -> /tmp/minio_downloads/transactions_143752206212.parquet
[2026-02-10T20:32:58.299+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143752515772.parquet -> /tmp/minio_downloads/transactions_143752515772.parquet
[2026-02-10T20:32:58.349+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143752641430.parquet -> /tmp/minio_downloads/transactions_143752641430.parquet
[2026-02-10T20:32:58.375+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143752748721.parquet -> /tmp/minio_downloads/transactions_143752748721.parquet
[2026-02-10T20:32:58.397+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143752846761.parquet -> /tmp/minio_downloads/transactions_143752846761.parquet
[2026-02-10T20:32:58.417+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143752954436.parquet -> /tmp/minio_downloads/transactions_143752954436.parquet
[2026-02-10T20:32:58.437+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143753057322.parquet -> /tmp/minio_downloads/transactions_143753057322.parquet
[2026-02-10T20:32:58.458+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143753166689.parquet -> /tmp/minio_downloads/transactions_143753166689.parquet
[2026-02-10T20:32:58.478+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143753516590.parquet -> /tmp/minio_downloads/transactions_143753516590.parquet
[2026-02-10T20:32:58.500+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143753632150.parquet -> /tmp/minio_downloads/transactions_143753632150.parquet
[2026-02-10T20:32:58.523+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143753747045.parquet -> /tmp/minio_downloads/transactions_143753747045.parquet
[2026-02-10T20:32:58.555+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143753854777.parquet -> /tmp/minio_downloads/transactions_143753854777.parquet
[2026-02-10T20:32:58.580+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143753971786.parquet -> /tmp/minio_downloads/transactions_143753971786.parquet
[2026-02-10T20:32:58.605+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143754077299.parquet -> /tmp/minio_downloads/transactions_143754077299.parquet
[2026-02-10T20:32:58.630+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143754382229.parquet -> /tmp/minio_downloads/transactions_143754382229.parquet
[2026-02-10T20:32:58.658+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143754490488.parquet -> /tmp/minio_downloads/transactions_143754490488.parquet
[2026-02-10T20:32:58.682+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143754596996.parquet -> /tmp/minio_downloads/transactions_143754596996.parquet
[2026-02-10T20:32:58.705+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143754696863.parquet -> /tmp/minio_downloads/transactions_143754696863.parquet
[2026-02-10T20:32:58.727+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143754814696.parquet -> /tmp/minio_downloads/transactions_143754814696.parquet
[2026-02-10T20:32:58.749+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143754920663.parquet -> /tmp/minio_downloads/transactions_143754920663.parquet
[2026-02-10T20:32:58.773+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143755267529.parquet -> /tmp/minio_downloads/transactions_143755267529.parquet
[2026-02-10T20:32:58.798+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143755365059.parquet -> /tmp/minio_downloads/transactions_143755365059.parquet
[2026-02-10T20:32:58.821+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143755462222.parquet -> /tmp/minio_downloads/transactions_143755462222.parquet
[2026-02-10T20:32:58.847+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143755564558.parquet -> /tmp/minio_downloads/transactions_143755564558.parquet
[2026-02-10T20:32:58.883+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143755669261.parquet -> /tmp/minio_downloads/transactions_143755669261.parquet
[2026-02-10T20:32:58.912+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143755782100.parquet -> /tmp/minio_downloads/transactions_143755782100.parquet
[2026-02-10T20:32:58.934+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143755882338.parquet -> /tmp/minio_downloads/transactions_143755882338.parquet
[2026-02-10T20:32:58.956+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143756182058.parquet -> /tmp/minio_downloads/transactions_143756182058.parquet
[2026-02-10T20:32:58.984+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143756286998.parquet -> /tmp/minio_downloads/transactions_143756286998.parquet
[2026-02-10T20:32:59.019+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143756403602.parquet -> /tmp/minio_downloads/transactions_143756403602.parquet
[2026-02-10T20:32:59.057+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143756505143.parquet -> /tmp/minio_downloads/transactions_143756505143.parquet
[2026-02-10T20:32:59.091+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143756607105.parquet -> /tmp/minio_downloads/transactions_143756607105.parquet
[2026-02-10T20:32:59.122+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143756707504.parquet -> /tmp/minio_downloads/transactions_143756707504.parquet
[2026-02-10T20:32:59.151+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143757008432.parquet -> /tmp/minio_downloads/transactions_143757008432.parquet
[2026-02-10T20:32:59.185+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143757173555.parquet -> /tmp/minio_downloads/transactions_143757173555.parquet
[2026-02-10T20:32:59.234+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143757307023.parquet -> /tmp/minio_downloads/transactions_143757307023.parquet
[2026-02-10T20:32:59.269+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143757420695.parquet -> /tmp/minio_downloads/transactions_143757420695.parquet
[2026-02-10T20:32:59.300+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143757519409.parquet -> /tmp/minio_downloads/transactions_143757519409.parquet
[2026-02-10T20:32:59.339+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143757621672.parquet -> /tmp/minio_downloads/transactions_143757621672.parquet
[2026-02-10T20:32:59.369+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143757732341.parquet -> /tmp/minio_downloads/transactions_143757732341.parquet
[2026-02-10T20:32:59.407+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143757932461.parquet -> /tmp/minio_downloads/transactions_143757932461.parquet
[2026-02-10T20:32:59.455+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143758040123.parquet -> /tmp/minio_downloads/transactions_143758040123.parquet
[2026-02-10T20:32:59.511+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143758153977.parquet -> /tmp/minio_downloads/transactions_143758153977.parquet
